coin,tf,strategy,gross,net,buyhold,cost_drag,n_trades,verdict
ETH,1h,adxhi__rsi2__vol,-0.1854,-0.3418,1.8758,0.1565,71,signal_wrong
ETH,1h,adxhi__rsi2__obv,0.1042,-0.1647,1.8758,0.269,93,cost_killed
ETH,1h,adxhi__rsi2__mfi,0.1447,-0.294,1.8758,0.4387,161,cost_killed
ETH,1h,adxhi__rsi2__bbw,-0.0005,-0.2485,1.8758,0.248,95,signal_wrong
ETH,1h,adxhi__rsipb__vol,-0.0774,-0.3,1.8758,0.2226,92,signal_wrong
ETH,1h,adxhi__rsipb__obv,0.1553,-0.0581,1.8758,0.2134,68,cost_killed
ETH,1h,adxhi__rsipb__mfi,0.1414,-0.1443,1.8758,0.2857,96,cost_killed
ETH,1h,adxhi__rsipb__bbw,0.2952,-0.2248,1.8758,0.5201,171,cost_killed
ETH,1h,adxhi__macd__vol,0.5642,0.2081,1.8758,0.3561,86,ok
ETH,1h,adxhi__macd__obv,0.8218,0.0389,1.8758,0.7829,187,ok
ETH,1h,adxhi__macd__mfi,0.8257,0.2135,1.8758,0.6122,136,ok
ETH,1h,adxhi__macd__bbw,0.5688,0.0876,1.8758,0.4812,122,ok
ETH,1h,adxhi__bbrk__vol,1.6635,0.2842,1.8758,1.3793,243,ok
ETH,1h,adxhi__bbrk__obv,1.3914,0.0165,1.8758,1.3749,285,ok
ETH,1h,adxhi__bbrk__mfi,1.5011,0.0791,1.8758,1.422,280,ok
ETH,1h,adxhi__bbrk__bbw,1.4772,0.0465,1.8758,1.4306,287,ok
ETH,1h,adxhi__donch__vol,1.1881,0.1372,1.8758,1.0508,218,ok
ETH,1h,adxhi__donch__obv,0.4795,-0.3202,1.8758,0.7997,259,cost_killed
ETH,1h,adxhi__donch__mfi,0.4708,-0.3119,1.8758,0.7827,253,cost_killed
ETH,1h,adxhi__donch__bbw,0.5328,-0.2915,1.8758,0.8243,257,cost_killed
ETH,1h,adxhi__stoch__vol,-0.0422,-0.0537,1.8758,0.0115,4,signal_wrong
ETH,1h,adxhi__stoch__obv,-0.0457,-0.0656,1.8758,0.0199,7,signal_wrong
ETH,1h,adxhi__stoch__mfi,-0.0223,-0.0282,1.8758,0.0059,2,signal_wrong
ETH,1h,adxhi__stoch__bbw,-0.0192,-0.0875,1.8758,0.0683,24,signal_wrong
ETH,1h,adxhi__cci__vol,0.7533,-0.0028,1.8758,0.7561,188,cost_killed
ETH,1h,adxhi__cci__obv,0.5768,-0.3458,1.8758,0.9226,293,cost_killed
ETH,1h,adxhi__cci__mfi,0.8203,-0.2559,1.8758,1.0762,298,cost_killed
ETH,1h,adxhi__cci__bbw,0.8154,-0.114,1.8758,0.9295,239,cost_killed
ETH,1h,adxhi__wpr__vol,-0.084,-0.2139,1.8758,0.1299,51,signal_wrong
ETH,1h,adxhi__wpr__obv,-0.0825,-0.2696,1.8758,0.1871,76,signal_wrong
ETH,1h,adxhi__wpr__mfi,0.032,-0.1092,1.8758,0.1412,49,cost_killed
ETH,1h,adxhi__wpr__bbw,-0.0484,-0.3014,1.8758,0.253,103,signal_wrong
ETH,1h,adxhi__kelt__vol,1.3595,0.3498,1.8758,1.0096,186,ok
ETH,1h,adxhi__kelt__obv,1.3717,0.2178,1.8758,1.1539,222,ok
ETH,1h,adxhi__kelt__mfi,1.5158,0.3036,1.8758,1.2122,219,ok
ETH,1h,adxhi__kelt__bbw,1.6648,0.4019,1.8758,1.263,214,ok
ETH,1h,adxlo__rsi2__vol,0.0019,-0.2601,1.8758,0.262,101,cost_killed
ETH,1h,adxlo__rsi2__obv,-0.1012,-0.2312,1.8758,0.13,52,signal_wrong
ETH,1h,adxlo__rsi2__mfi,-0.1168,-0.4488,1.8758,0.332,157,signal_wrong
ETH,1h,adxlo__rsi2__bbw,0.0024,-0.4125,1.8758,0.415,178,cost_killed
ETH,1h,adxlo__rsipb__vol,-0.0516,-0.3503,1.8758,0.2987,126,signal_wrong
ETH,1h,adxlo__rsipb__obv,-0.1389,-0.2721,1.8758,0.1333,56,signal_wrong
ETH,1h,adxlo__rsipb__mfi,-0.0376,-0.3357,1.8758,0.2981,124,signal_wrong
ETH,1h,adxlo__rsipb__bbw,-0.274,-0.6495,1.8758,0.3755,243,signal_wrong
ETH,1h,adxlo__macd__vol,0.0917,-0.1815,1.8758,0.2732,96,cost_killed
ETH,1h,adxlo__macd__obv,-0.1983,-0.6403,1.8758,0.442,267,signal_wrong
ETH,1h,adxlo__macd__mfi,-0.2648,-0.628,1.8758,0.3632,227,signal_wrong
ETH,1h,adxlo__macd__bbw,0.1251,-0.3102,1.8758,0.4353,163,cost_killed
ETH,1h,adxlo__bbrk__vol,-0.0925,-0.4915,1.8758,0.399,193,signal_wrong
ETH,1h,adxlo__bbrk__obv,-0.067,-0.5363,1.8758,0.4694,233,signal_wrong
ETH,1h,adxlo__bbrk__mfi,-0.1118,-0.556,1.8758,0.4442,231,signal_wrong
ETH,1h,adxlo__bbrk__bbw,-0.1064,-0.5533,1.8758,0.4469,231,signal_wrong
ETH,1h,adxlo__donch__vol,0.0199,-0.3859,1.8758,0.4059,169,cost_killed
ETH,1h,adxlo__donch__obv,-0.1198,-0.5114,1.8758,0.3915,196,signal_wrong
ETH,1h,adxlo__donch__mfi,-0.1817,-0.5416,1.8758,0.3599,193,signal_wrong
ETH,1h,adxlo__donch__bbw,-0.1499,-0.5209,1.8758,0.371,191,signal_wrong
ETH,1h,adxlo__stoch__vol,0.0259,0.0106,1.8758,0.0153,5,ok
ETH,1h,adxlo__stoch__obv,-0.0241,-0.0754,1.8758,0.0514,18,signal_wrong
ETH,1h,adxlo__stoch__mfi,0.0484,0.0023,1.8758,0.0461,15,ok
ETH,1h,adxlo__stoch__bbw,0.0945,-0.0235,1.8758,0.118,38,cost_killed
ETH,1h,adxlo__cci__vol,0.0886,-0.3733,1.8758,0.462,184,cost_killed
ETH,1h,adxlo__cci__obv,0.268,-0.5233,1.8758,0.7913,326,cost_killed
ETH,1h,adxlo__cci__mfi,0.0856,-0.5955,1.8758,0.6812,329,cost_killed
ETH,1h,adxlo__cci__bbw,0.0684,-0.5579,1.8758,0.6263,294,cost_killed
ETH,1h,adxlo__wpr__vol,-0.0671,-0.2233,1.8758,0.1561,61,signal_wrong
ETH,1h,adxlo__wpr__obv,-0.2669,-0.4338,1.8758,0.1669,86,signal_wrong
ETH,1h,adxlo__wpr__mfi,-0.026,-0.25,1.8758,0.2239,87,signal_wrong
ETH,1h,adxlo__wpr__bbw,0.174,-0.2584,1.8758,0.4324,153,cost_killed
ETH,1h,adxlo__kelt__vol,-0.0578,-0.2744,1.8758,0.2166,87,signal_wrong
ETH,1h,adxlo__kelt__obv,-0.0459,-0.2762,1.8758,0.2303,92,signal_wrong
ETH,1h,adxlo__kelt__mfi,-0.0626,-0.2866,1.8758,0.2241,91,signal_wrong
ETH,1h,adxlo__kelt__bbw,-0.0583,-0.2856,1.8758,0.2273,92,signal_wrong
ETH,1h,cloud__rsi2__vol,-0.0863,-0.246,1.8758,0.1597,64,signal_wrong
ETH,1h,cloud__rsi2__obv,0.055,-0.2795,1.8758,0.3345,127,cost_killed
ETH,1h,cloud__rsi2__mfi,-0.0422,-0.473,1.8758,0.4308,199,signal_wrong
ETH,1h,cloud__rsi2__bbw,0.028,-0.2317,1.8758,0.2597,97,cost_killed
ETH,1h,cloud__rsipb__vol,0.0279,-0.0231,1.8758,0.0511,17,cost_killed
ETH,1h,cloud__rsipb__obv,0.0649,0.0272,1.8758,0.0377,12,ok
ETH,1h,cloud__rsipb__mfi,0.1783,0.1538,1.8758,0.0245,7,ok
ETH,1h,cloud__rsipb__bbw,0.1823,0.0175,1.8758,0.1648,50,ok
ETH,1h,cloud__macd__vol,1.5736,0.504,1.8758,1.0696,179,ok
ETH,1h,cloud__macd__obv,1.0507,-0.3387,1.8758,1.3894,377,cost_killed
ETH,1h,cloud__macd__mfi,0.9653,-0.2457,1.8758,1.211,319,cost_killed
ETH,1h,cloud__macd__bbw,1.4146,0.0869,1.8758,1.3278,266,ok
ETH,1h,cloud__bbrk__vol,2.238,-0.0018,1.8758,2.2398,392,cost_killed
ETH,1h,cloud__bbrk__obv,1.9352,-0.251,1.8758,2.1862,455,cost_killed
ETH,1h,cloud__bbrk__mfi,1.5971,-0.3171,1.8758,1.9142,445,cost_killed
ETH,1h,cloud__bbrk__bbw,2.1542,-0.1781,1.8758,2.3323,448,cost_killed
ETH,1h,cloud__donch__vol,0.924,-0.2941,1.8758,1.2181,334,cost_killed
ETH,1h,cloud__donch__obv,0.5297,-0.5171,1.8758,1.0467,384,cost_killed
ETH,1h,cloud__donch__mfi,0.3474,-0.5682,1.8758,0.9156,379,cost_killed
ETH,1h,cloud__donch__bbw,0.6767,-0.4545,1.8758,1.1312,374,cost_killed
ETH,1h,cloud__stoch__vol,0.0187,0.0006,1.8758,0.0182,6,ok
ETH,1h,cloud__stoch__obv,0.0205,-0.0332,1.8758,0.0537,18,cost_killed
ETH,1h,cloud__stoch__mfi,0.0073,-0.0225,1.8758,0.0298,10,cost_killed
ETH,1h,cloud__stoch__bbw,0.0832,0.0171,1.8758,0.0661,21,ok
ETH,1h,cloud__cci__vol,2.1506,0.1951,1.8758,1.9555,323,ok
ETH,1h,cloud__cci__obv,3.3634,0.0459,1.8758,3.3176,476,ok
ETH,1h,cloud__cci__mfi,2.2777,-0.1659,1.8758,2.4436,456,cost_killed
ETH,1h,cloud__cci__bbw,2.3131,-0.0578,1.8758,2.3709,419,cost_killed
ETH,1h,cloud__wpr__vol,-0.0781,-0.1922,1.8758,0.1141,44,signal_wrong
ETH,1h,cloud__wpr__obv,-0.0272,-0.3235,1.8758,0.2963,121,signal_wrong
ETH,1h,cloud__wpr__mfi,0.0812,-0.1369,1.8758,0.2181,75,cost_killed
ETH,1h,cloud__wpr__bbw,0.0963,-0.2002,1.8758,0.2964,105,cost_killed
ETH,1h,cloud__kelt__vol,1.387,0.0675,1.8758,1.3195,268,ok
ETH,1h,cloud__kelt__obv,0.8913,-0.2318,1.8758,1.1231,300,cost_killed
ETH,1h,cloud__kelt__mfi,0.9221,-0.2097,1.8758,1.1319,296,cost_killed
ETH,1h,cloud__kelt__bbw,0.9889,-0.175,1.8758,1.1639,293,cost_killed
ETH,1h,triple_confirm_ema_rsi_vol,1.4955,-0.6192,1.8758,2.1147,626,cost_killed
SOL,1h,sma200__rsi2__vol,-0.0739,-0.2428,3.1769,0.1689,67,signal_wrong
SOL,1h,sma200__rsi2__obv,0.0532,-0.164,3.1769,0.2173,77,cost_killed
SOL,1h,sma200__rsi2__mfi,0.2481,-0.223,3.1769,0.4712,158,cost_killed
SOL,1h,sma200__rsi2__bbw,0.0136,-0.2447,3.1769,0.2583,98,cost_killed
SOL,1h,sma200__rsipb__vol,0.0834,-0.1061,3.1769,0.1896,64,cost_killed
SOL,1h,sma200__rsipb__obv,0.2509,0.1227,3.1769,0.1282,36,ok
SOL,1h,sma200__rsipb__mfi,0.519,0.2993,3.1769,0.2196,52,ok
SOL,1h,sma200__rsipb__bbw,0.1619,-0.1923,3.1769,0.3541,121,cost_killed
SOL,1h,sma200__macd__vol,0.0809,-0.2661,3.1769,0.3469,129,cost_killed
SOL,1h,sma200__macd__obv,0.5772,-0.3114,3.1769,0.8886,276,cost_killed
SOL,1h,sma200__macd__mfi,0.3919,-0.2809,3.1769,0.6728,220,cost_killed
SOL,1h,sma200__macd__bbw,0.0855,-0.3973,3.1769,0.4828,196,cost_killed
SOL,1h,sma200__bbrk__vol,1.4252,0.2608,3.1769,1.1643,218,ok
SOL,1h,sma200__bbrk__obv,1.104,-0.0444,3.1769,1.1484,263,cost_killed
SOL,1h,sma200__bbrk__mfi,0.8366,-0.1509,3.1769,0.9876,257,cost_killed
SOL,1h,sma200__bbrk__bbw,1.2579,0.0471,3.1769,1.2108,256,ok
SOL,1h,sma200__donch__vol,1.6253,0.4932,3.1769,1.1322,188,ok
SOL,1h,sma200__donch__obv,1.5079,0.2957,3.1769,1.2122,220,ok
SOL,1h,sma200__donch__mfi,1.8268,0.4823,3.1769,1.3445,215,ok
SOL,1h,sma200__donch__bbw,1.6492,0.3811,3.1769,1.2681,217,ok
SOL,1h,sma200__stoch__vol,0.0858,0.0537,3.1769,0.0321,10,ok
SOL,1h,sma200__stoch__obv,0.1701,0.0921,3.1769,0.0781,23,ok
SOL,1h,sma200__stoch__mfi,0.0304,0.0121,3.1769,0.0183,6,ok
SOL,1h,sma200__stoch__bbw,0.1596,0.0376,3.1769,0.1219,37,ok
SOL,1h,sma200__cci__vol,0.5097,-0.1616,3.1769,0.6713,196,cost_killed
SOL,1h,sma200__cci__obv,1.6787,0.022,3.1769,1.6567,321,ok
SOL,1h,sma200__cci__mfi,0.9715,-0.2135,3.1769,1.1849,306,cost_killed
SOL,1h,sma200__cci__bbw,1.8035,0.2352,3.1769,1.5683,273,ok
SOL,1h,sma200__wpr__vol,0.4545,0.2785,3.1769,0.176,43,ok
SOL,1h,sma200__wpr__obv,0.3139,0.0058,3.1769,0.308,89,ok
SOL,1h,sma200__wpr__mfi,0.0709,-0.1109,3.1769,0.1819,62,cost_killed
SOL,1h,sma200__wpr__bbw,0.5974,0.1868,3.1769,0.4106,99,ok
SOL,1h,sma200__kelt__vol,0.9151,0.1668,3.1769,0.7483,165,ok
SOL,1h,sma200__kelt__obv,1.0629,0.1835,3.1769,0.8794,185,ok
SOL,1h,sma200__kelt__mfi,1.0195,0.1655,3.1769,0.854,183,ok
SOL,1h,sma200__kelt__bbw,1.1213,0.2244,3.1769,0.8969,183,ok
SOL,1h,gc__rsi2__vol,-0.1328,-0.3099,3.1769,0.1771,76,signal_wrong
SOL,1h,gc__rsi2__obv,0.0364,-0.1498,3.1769,0.1862,66,cost_killed
SOL,1h,gc__rsi2__mfi,0.1994,-0.2489,3.1769,0.4484,156,cost_killed
SOL,1h,gc__rsi2__bbw,-0.0652,-0.3381,3.1769,0.273,115,signal_wrong
SOL,1h,gc__rsipb__vol,0.0006,-0.225,3.1769,0.2257,85,cost_killed
SOL,1h,gc__rsipb__obv,0.3607,0.1674,3.1769,0.1932,51,ok
SOL,1h,gc__rsipb__mfi,0.7278,0.367,3.1769,0.3608,78,ok
SOL,1h,gc__rsipb__bbw,-0.0177,-0.3926,3.1769,0.3749,160,signal_wrong
SOL,1h,gc__macd__vol,-0.0788,-0.3378,3.1769,0.259,110,signal_wrong
SOL,1h,gc__macd__obv,0.4688,-0.3005,3.1769,0.7693,247,cost_killed
SOL,1h,gc__macd__mfi,0.1232,-0.3821,3.1769,0.5053,199,cost_killed
SOL,1h,gc__macd__bbw,-0.0274,-0.418,3.1769,0.3906,171,signal_wrong
SOL,1h,gc__bbrk__vol,0.9658,0.2419,3.1769,0.7239,153,ok
SOL,1h,gc__bbrk__obv,1.0786,0.1929,3.1769,0.8856,185,ok
SOL,1h,gc__bbrk__mfi,0.8054,0.0484,3.1769,0.757,181,ok
SOL,1h,gc__bbrk__bbw,1.0135,0.1658,3.1769,0.8477,182,ok
SOL,1h,gc__donch__vol,1.2934,0.5616,3.1769,0.7318,128,ok
SOL,1h,gc__donch__obv,1.5903,0.6762,3.1769,0.9141,145,ok
SOL,1h,gc__donch__mfi,1.8958,0.9022,3.1769,0.9936,140,ok
SOL,1h,gc__donch__bbw,1.3107,0.4951,3.1769,0.8156,145,ok
SOL,1h,gc__stoch__vol,0.1445,0.1074,3.1769,0.0371,11,ok
SOL,1h,gc__stoch__obv,0.2598,0.1687,3.1769,0.0911,25,ok
SOL,1h,gc__stoch__mfi,0.1039,0.0779,3.1769,0.0261,8,ok
SOL,1h,gc__stoch__bbw,0.2997,0.1491,3.1769,0.1506,41,ok
SOL,1h,gc__cci__vol,0.5825,0.0058,3.1769,0.5767,151,ok
SOL,1h,gc__cci__obv,1.5732,0.2075,3.1769,1.3656,252,ok
SOL,1h,gc__cci__mfi,0.9549,-0.0689,3.1769,1.0239,247,cost_killed
SOL,1h,gc__cci__bbw,1.2409,0.1819,3.1769,1.0589,213,ok
SOL,1h,gc__wpr__vol,0.256,0.0906,3.1769,0.1653,47,ok
SOL,1h,gc__wpr__obv,0.114,-0.1499,3.1769,0.2639,90,cost_killed
SOL,1h,gc__wpr__mfi,-0.0006,-0.1876,3.1769,0.187,69,signal_wrong
SOL,1h,gc__wpr__bbw,0.3549,-0.032,3.1769,0.3869,112,cost_killed
SOL,1h,gc__kelt__vol,0.68,0.2072,3.1769,0.4728,110,ok
SOL,1h,gc__kelt__obv,0.871,0.289,3.1769,0.582,124,ok
SOL,1h,gc__kelt__mfi,0.8761,0.3003,3.1769,0.5758,122,ok
SOL,1h,gc__kelt__bbw,0.7758,0.2271,3.1769,0.5488,123,ok
SOL,1h,ema__rsi2__vol,0.1546,-0.0697,3.1769,0.2243,72,cost_killed
SOL,1h,ema__rsi2__obv,0.1019,-0.2006,3.1769,0.3026,107,cost_killed
SOL,1h,ema__rsi2__mfi,0.5496,-0.1966,3.1769,0.7463,219,cost_killed
SOL,1h,ema__rsi2__bbw,0.1858,-0.1552,3.1769,0.341,113,cost_killed
SOL,1h,ema__rsipb__vol,0.1075,-0.0294,3.1769,0.1369,44,cost_killed
SOL,1h,ema__rsipb__obv,-0.0555,-0.1052,3.1769,0.0497,18,signal_wrong
SOL,1h,ema__rsipb__mfi,0.1856,0.0422,3.1769,0.1435,43,ok
SOL,1h,ema__rsipb__bbw,-0.144,-0.3348,3.1769,0.1908,84,signal_wrong
SOL,1h,ema__macd__vol,0.2708,-0.1161,3.1769,0.3868,121,cost_killed
SOL,1h,ema__macd__obv,0.388,-0.3525,3.1769,0.7405,254,cost_killed
SOL,1h,ema__macd__mfi,0.2841,-0.3445,3.1769,0.6286,224,cost_killed
SOL,1h,ema__macd__bbw,0.1549,-0.3626,3.1769,0.5175,198,cost_killed
SOL,1h,ema__bbrk__vol,1.5271,0.2486,3.1769,1.2785,235,ok
SOL,1h,ema__bbrk__obv,0.9097,-0.205,3.1769,1.1147,292,cost_killed
SOL,1h,ema__bbrk__mfi,0.815,-0.2238,3.1769,1.0388,283,cost_killed
SOL,1h,ema__bbrk__bbw,0.9679,-0.1684,3.1769,1.1363,287,cost_killed
SOL,1h,ema__donch__vol,1.1531,0.1709,3.1769,0.9822,203,ok
SOL,1h,ema__donch__obv,0.3396,-0.3787,3.1769,0.7184,256,cost_killed
SOL,1h,ema__donch__mfi,0.6598,-0.2115,3.1769,0.8713,248,cost_killed
SOL,1h,ema__donch__bbw,0.3668,-0.3585,3.1769,0.7253,252,cost_killed
SOL,1h,ema__stoch__vol,-0.0215,-0.0273,3.1769,0.0058,2,signal_wrong
SOL,1h,ema__stoch__obv,0.014,-0.0509,3.1769,0.0648,22,cost_killed
SOL,1h,ema__stoch__mfi,0.0325,0.005,3.1769,0.0275,9,ok
SOL,1h,ema__stoch__bbw,-0.0349,-0.0802,3.1769,0.0453,16,signal_wrong
SOL,1h,ema__cci__vol,0.1752,-0.3741,3.1769,0.5493,210,cost_killed
SOL,1h,ema__cci__obv,0.8481,-0.3574,3.1769,1.2055,352,cost_killed
SOL,1h,ema__cci__mfi,0.4937,-0.4634,3.1769,0.957,341,cost_killed
SOL,1h,ema__cci__bbw,0.929,-0.2278,3.1769,1.1568,305,cost_killed
SOL,1h,ema__wpr__vol,0.3354,0.2353,3.1769,0.1001,26,ok
SOL,1h,ema__wpr__obv,0.1503,-0.1061,3.1769,0.2563,84,cost_killed
SOL,1h,ema__wpr__mfi,0.0394,-0.165,3.1769,0.2045,73,cost_killed
SOL,1h,ema__wpr__bbw,0.0803,-0.0922,3.1769,0.1725,58,cost_killed
SOL,1h,ema__kelt__vol,0.687,-0.0174,3.1769,0.7044,180,cost_killed
SOL,1h,ema__kelt__obv,0.7329,-0.0609,3.1769,0.7938,204,cost_killed
SOL,1h,ema__kelt__mfi,0.7163,-0.0671,3.1769,0.7835,203,cost_killed
SOL,1h,ema__kelt__bbw,0.7877,-0.0195,3.1769,0.8072,200,cost_killed
SOL,1h,st__rsi2__vol,0.1436,-0.0895,3.1769,0.2331,76,cost_killed
SOL,1h,st__rsi2__obv,0.1272,-0.165,3.1769,0.2921,100,cost_killed
SOL,1h,st__rsi2__mfi,0.442,-0.2297,3.1769,0.6716,209,cost_killed
SOL,1h,st__rsi2__bbw,0.2596,-0.1369,3.1769,0.3965,126,cost_killed
SOL,1h,st__rsipb__vol,0.1659,-0.0144,3.1769,0.1803,56,cost_killed
SOL,1h,st__rsipb__obv,0.0316,-0.0601,3.1769,0.0917,31,cost_killed
SOL,1h,st__rsipb__mfi,0.2351,0.0536,3.1769,0.1816,53,ok
SOL,1h,st__rsipb__bbw,0.1121,-0.2057,3.1769,0.3178,112,cost_killed
SOL,1h,st__macd__vol,0.4057,-0.0339,3.1769,0.4395,125,cost_killed
SOL,1h,st__macd__obv,0.0663,-0.498,3.1769,0.5643,251,cost_killed
SOL,1h,st__macd__mfi,-0.0011,-0.4713,3.1769,0.4702,212,signal_wrong
SOL,1h,st__macd__bbw,0.33,-0.2526,3.1769,0.5826,192,cost_killed
SOL,1h,st__bbrk__vol,1.3085,0.1237,3.1769,1.1849,240,ok
SOL,1h,st__bbrk__obv,0.6452,-0.3192,3.1769,0.9644,294,cost_killed
SOL,1h,st__bbrk__mfi,0.5027,-0.3613,3.1769,0.864,285,cost_killed
SOL,1h,st__bbrk__bbw,0.6939,-0.2907,3.1769,0.9846,290,cost_killed
SOL,1h,st__donch__vol,1.5003,0.376,3.1769,1.1243,199,ok
SOL,1h,st__donch__obv,0.2744,-0.3928,3.1769,0.6672,247,cost_killed
SOL,1h,st__donch__mfi,0.4442,-0.2994,3.1769,0.7437,241,cost_killed
SOL,1h,st__donch__bbw,0.2509,-0.4022,3.1769,0.6531,246,cost_killed
SOL,1h,st__stoch__vol,0.0718,0.0527,3.1769,0.0191,6,ok
SOL,1h,st__stoch__obv,0.1743,0.0828,3.1769,0.0915,27,ok
SOL,1h,st__stoch__mfi,-0.0363,-0.0703,3.1769,0.034,12,signal_wrong
SOL,1h,st__stoch__bbw,0.2796,0.1624,3.1769,0.1172,32,ok
SOL,1h,st__cci__vol,0.1315,-0.3956,3.1769,0.5271,209,cost_killed
SOL,1h,st__cci__obv,0.2942,-0.5077,3.1769,0.8019,322,cost_killed
SOL,1h,st__cci__mfi,-0.0319,-0.6137,3.1769,0.5819,306,signal_wrong
SOL,1h,st__cci__bbw,0.4767,-0.378,3.1769,0.8547,288,cost_killed
SOL,1h,st__wpr__vol,0.419,0.2814,3.1769,0.1375,34,ok
SOL,1h,st__wpr__obv,0.2236,-0.0937,3.1769,0.3173,100,cost_killed
SOL,1h,st__wpr__mfi,0.0176,-0.1923,3.1769,0.2099,77,cost_killed
SOL,1h,st__wpr__bbw,0.3866,0.0809,3.1769,0.3057,83,ok
SOL,1h,st__kelt__vol,0.776,0.0283,3.1769,0.7477,182,ok
SOL,1h,st__kelt__obv,0.8243,-0.0172,3.1769,0.8416,206,cost_killed
SOL,1h,st__kelt__mfi,0.8266,-0.0101,3.1769,0.8368,204,cost_killed
SOL,1h,st__kelt__bbw,0.8616,0.0119,3.1769,0.8497,203,ok
SOL,1h,adxhi__rsi2__vol,0.0446,-0.0928,3.1769,0.1374,47,cost_killed
SOL,1h,adxhi__rsi2__obv,0.0826,-0.1012,3.1769,0.1837,62,cost_killed
SOL,1h,adxhi__rsi2__mfi,0.2592,-0.092,3.1769,0.3512,109,cost_killed
SOL,1h,adxhi__rsi2__bbw,-0.0819,-0.2076,3.1769,0.1257,49,signal_wrong
SOL,1h,adxhi__rsipb__vol,0.1022,-0.0822,3.1769,0.1844,61,cost_killed
SOL,1h,adxhi__rsipb__obv,0.1291,-0.0372,3.1769,0.1663,53,cost_killed
SOL,1h,adxhi__rsipb__mfi,0.5291,0.2283,3.1769,0.3008,73,ok
SOL,1h,adxhi__rsipb__bbw,-0.0209,-0.3193,3.1769,0.2985,121,signal_wrong
SOL,1h,adxhi__macd__vol,-0.0915,-0.2594,3.1769,0.1678,68,signal_wrong
SOL,1h,adxhi__macd__obv,-0.2755,-0.5438,3.1769,0.2683,154,signal_wrong
SOL,1h,adxhi__macd__mfi,-0.1526,-0.4001,3.1769,0.2475,115,signal_wrong
SOL,1h,adxhi__macd__bbw,-0.2541,-0.4393,3.1769,0.1852,95,signal_wrong
SOL,1h,adxhi__bbrk__vol,-0.1324,-0.437,3.1769,0.3046,144,signal_wrong
SOL,1h,adxhi__bbrk__obv,0.0123,-0.421,3.1769,0.4333,186,cost_killed
SOL,1h,adxhi__bbrk__mfi,-0.0102,-0.4288,3.1769,0.4186,183,signal_wrong
SOL,1h,adxhi__bbrk__bbw,0.0621,-0.387,3.1769,0.4491,183,cost_killed
SOL,1h,adxhi__donch__vol,0.0974,-0.2728,3.1769,0.3702,137,cost_killed
SOL,1h,adxhi__donch__obv,0.1752,-0.3073,3.1769,0.4825,176,cost_killed
SOL,1h,adxhi__donch__mfi,0.1907,-0.2961,3.1769,0.4868,175,cost_killed
SOL,1h,adxhi__donch__bbw,0.1773,-0.2998,3.1769,0.4771,173,cost_killed
SOL,1h,adxhi__stoch__vol,-0.1087,-0.1246,3.1769,0.0159,6,signal_wrong
SOL,1h,adxhi__stoch__obv,0.0421,0.0113,3.1769,0.0308,10,ok
SOL,1h,adxhi__stoch__mfi,0.0412,0.035,3.1769,0.0062,2,ok
SOL,1h,adxhi__stoch__bbw,-0.1842,-0.2386,3.1769,0.0544,23,signal_wrong
SOL,1h,adxhi__cci__vol,-0.0341,-0.2953,3.1769,0.2612,105,signal_wrong
SOL,1h,adxhi__cci__obv,-0.2249,-0.5887,3.1769,0.3638,211,signal_wrong
SOL,1h,adxhi__cci__mfi,-0.1356,-0.5508,3.1769,0.4152,218,signal_wrong
SOL,1h,adxhi__cci__bbw,-0.2113,-0.542,3.1769,0.3307,181,signal_wrong
SOL,1h,adxhi__wpr__vol,0.1916,0.0825,3.1769,0.1091,32,ok
SOL,1h,adxhi__wpr__obv,0.1563,0.0039,3.1769,0.1523,47,ok
SOL,1h,adxhi__wpr__mfi,-0.0956,-0.1859,3.1769,0.0903,35,signal_wrong
SOL,1h,adxhi__wpr__bbw,0.1651,-0.0472,3.1769,0.2123,67,cost_killed
SOL,1h,adxhi__kelt__vol,-0.0311,-0.3365,3.1769,0.3054,126,signal_wrong
SOL,1h,adxhi__kelt__obv,0.0686,-0.3332,3.1769,0.4017,157,cost_killed
SOL,1h,adxhi__kelt__mfi,0.0532,-0.3409,3.1769,0.394,156,cost_killed
SOL,1h,adxhi__kelt__bbw,0.1454,-0.2788,3.1769,0.4242,154,cost_killed
SOL,1h,adxlo__rsi2__vol,0.1778,-0.0337,3.1769,0.2115,66,cost_killed
SOL,1h,adxlo__rsi2__obv,0.0078,-0.098,3.1769,0.1059,37,cost_killed
SOL,1h,adxlo__rsi2__mfi,0.1486,-0.213,3.1769,0.3616,126,cost_killed
SOL,1h,adxlo__rsi2__bbw,0.2504,-0.156,3.1769,0.4064,131,cost_killed
SOL,1h,adxlo__rsipb__vol,0.175,-0.0786,3.1769,0.2537,81,cost_killed
SOL,1h,adxlo__rsipb__obv,0.0411,-0.1332,3.1769,0.1743,61,cost_killed
SOL,1h,adxlo__rsipb__mfi,0.1002,-0.1827,3.1769,0.2829,99,cost_killed
SOL,1h,adxlo__rsipb__bbw,-0.1255,-0.4907,3.1769,0.3652,180,signal_wrong
SOL,1h,adxlo__macd__vol,0.2871,0.0592,3.1769,0.228,65,ok
SOL,1h,adxlo__macd__obv,0.4847,-0.106,3.1769,0.5906,169,cost_killed
SOL,1h,adxlo__macd__mfi,0.1427,-0.21,3.1769,0.3527,123,cost_killed
